Sample,F1,F2,F4,Psi,Insert_mean,Insert_sd,Read_length,Initial_read_length,F2a,F2a_c,Length
DB223.bam,2522,461,216,1.7209999999999999,263.0,59.909,100,100,245,245,1973.3
